% # columns="iteration, evaluation, void, void, void, xmean", seed=860056, Fri Nov 15 13:26:31 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 0.5172101918440299 9.701687075974418
2 12 0 0 0 1.3328554522684206 9.259060259165905
3 18 0 0 0 0.8916909954159739 9.637427277900844
4 24 0 0 0 1.8401878139675112 8.805323897309375
5 30 0 0 0 2.560126769080074 8.31528850691602
6 36 0 0 0 1.3142210814313624 8.880061505397832
7 42 0 0 0 2.7122299854368377 7.51779741701315
8 48 0 0 0 2.3640631087816897 7.40539865013814
9 54 0 0 0 1.0360435144232518 8.435789819623446
10 60 0 0 0 0.949673531499961 9.15555099193211
11 66 0 0 0 1.280902528929967 8.389445015532491
12 72 0 0 0 0.8265420727366969 8.695780153878994
13 78 0 0 0 0.7595203446564208 8.393920505274286
14 84 0 0 0 0.7820036169653114 8.323278030826483
15 90 0 0 0 1.1401647038162088 7.915120569997977
16 96 0 0 0 0.6122872577758616 8.40333274090216
17 102 0 0 0 0.2489135855865403 8.436815110557003
18 108 0 0 0 0.6776135473040198 8.030071430502872
19 114 0 0 0 0.2740222321421182 8.575613187927999
20 120 0 0 0 0.447709354679595 8.555718667900708
21 126 0 0 0 0.29322986012406294 8.886281440727183
22 132 0 0 0 0.12128727278857146 9.258013101512487
23 138 0 0 0 0.20662332197192418 9.377095354831038
24 144 0 0 0 0.3863722427596797 8.594191155123726
25 150 0 0 0 0.19635122533778127 9.345274608918182
26 156 0 0 0 0.21306026972439546 8.940328429322534
27 162 0 0 0 0.14120099291742713 8.734944426540803
28 168 0 0 0 0.16064083782977917 9.027014478364293
29 174 0 0 0 0.1019975517479953 9.531671899566042
30 180 0 0 0 0.11128976956701828 9.584240711034653
31 186 0 0 0 0.11327762309009717 9.272591480121875
32 192 0 0 0 0.09723538255476942 9.3698689000358
33 198 0 0 0 0.12650620707121535 9.6699144053457
34 204 0 0 0 0.10039926530570371 9.623408779593607
35 210 0 0 0 0.11826645237855825 9.54295736780016
36 216 0 0 0 0.10753751617896001 9.481510920808953
37 222 0 0 0 0.10287008065478241 9.671956219790347
38 228 0 0 0 0.1011471572421497 9.715137246597807
39 234 0 0 0 0.09597249834882862 9.81114551777089
40 240 0 0 0 0.09683147593279748 9.895997966032414
41 246 0 0 0 0.09998175727727446 9.911193777901001
42 252 0 0 0 0.09863138367943336 9.998444393565567
43 258 0 0 0 0.09730587415088536 10.002405204538285
44 264 0 0 0 0.09846341683533637 10.025881047720212
45 270 0 0 0 0.09685622942443857 10.078576426463247
46 276 0 0 0 0.096744681544022 10.075346625028983
47 282 0 0 0 0.09864787605940438 10.066706544572035
48 288 0 0 0 0.09767042771951204 10.073809630119769
49 294 0 0 0 0.09723272265611381 10.03468169968398
50 300 0 0 0 0.09770117170065142 10.033330159694158
51 306 0 0 0 0.0979449804311056 10.046912017485148
52 312 0 0 0 0.09743660029142723 10.029861494106044
53 318 0 0 0 0.097690576839738 10.011162300709426
54 324 0 0 0 0.09764701047412426 10.006268651246362
55 330 0 0 0 0.09775330783758289 10.016868857550557
56 336 0 0 0 0.09758852725576893 10.021744985347029
57 342 0 0 0 0.09768429087572562 10.016051237447067
58 348 0 0 0 0.09769850516529853 10.018957038460847
59 354 0 0 0 0.09767087945052264 10.014694087089154
60 360 0 0 0 0.09769024020928282 10.016770719203587
61 366 0 0 0 0.09764599473316099 10.016897960324636
62 372 0 0 0 0.09762438766500249 10.018997872084919
63 378 0 0 0 0.09765008551730331 10.019831078503909
64 384 0 0 0 0.09767198116466795 10.01751827213774
65 390 0 0 0 0.09768682416350344 10.017375045494525
66 396 0 0 0 0.09768200030243185 10.018139028719862
67 402 0 0 0 0.09768391075197544 10.018630576358317
68 408 0 0 0 0.09768310876221513 10.017384470529198
69 414 0 0 0 0.09767643236011614 10.017167154476
70 420 0 0 0 0.09767286765356058 10.017321869048997
71 426 0 0 0 0.09766535468891784 10.017597942546843
72 432 0 0 0 0.09766715166829058 10.018023153671843
73 438 0 0 0 0.09766597589577948 10.017911510732723
74 444 0 0 0 0.09766189851606219 10.018048128392762
75 450 0 0 0 0.09765960824935878 10.01813344253123
76 456 0 0 0 0.09766523646689235 10.018038574911822
77 462 0 0 0 0.09766381728851312 10.018115311524364
78 468 0 0 0 0.09766297240193499 10.01815192315047
79 474 0 0 0 0.09766372927246526 10.018053809807778
80 480 0 0 0 0.09766413747536803 10.018006541618158
81 486 0 0 0 0.09766386766154468 10.018045750929499
82 492 0 0 0 0.09766430276091188 10.018040109604735
83 498 0 0 0 0.09766425935386197 10.01804366424933
