% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=683262, Tue Nov 12 14:43:45 2019
40 240 -0.49450033497439855 -0.49450033497439855 0 0 1 1
41 246 -0.5440020825907812 -0.5440020825907812 0 0 1 1
42 252 -0.6359430846918033 -0.6359430846918033 0 0 1 1
43 258 -0.6917909530058792 -0.6917909530058792 0 0 1 1
44 264 -0.659827603751106 -0.659827603751106 0 0 1 1
45 270 -0.6598493081202024 -0.6598493081202024 0 0 1 1
46 276 -0.7068801595557567 -0.7068801595557567 0 0 1 1
47 282 -0.6413785765314919 -0.6413785765314919 0 0 1 1
48 288 -0.6497083601294676 -0.6497083601294676 0 0 1 1
49 294 -0.7140668323886945 -0.7140668323886945 0 0 1 1
50 300 -0.6982097713964976 -0.6982097713964976 0 0 1 1
51 306 -0.6678694214200672 -0.6678694214200672 0 0 1 1
52 312 -0.6055593509627837 -0.6055593509627837 0 0 1 1
53 318 -0.4819026089221027 -0.48190260892210274 0 0 1 1
54 324 -0.5264411500019286 -0.5264411500019286 0 0 1 1
55 330 -0.479866032490827 -0.47986603249082693 0 0 1 1
56 336 -0.6271234951976388 -0.6271234951976388 0 0 1 1
57 342 -0.6935843795940385 -0.6935843795940385 0 0 1 1
58 348 -0.6408309296029571 -0.6408309296029571 0 0 1 1
59 354 -0.7699253584140527 -0.7699253584140527 0 0 1 1
60 360 -0.776530125155829 -0.776530125155829 0 0 1 1
61 366 -0.7951467072572846 -0.7951467072572846 0 0 1 1
62 372 -0.8006419683003908 -0.8006419683003907 0 0 1 1
63 378 -0.7252224914738905 -0.7252224914738905 0 0 1 1
64 384 -0.7688245763269762 -0.7688245763269762 0 0 1 1
65 390 -0.7491964247263377 -0.7491964247263377 0 0 1 1
66 396 -0.7839702948206807 -0.7839702948206807 0 0 1 1
67 402 -0.7294227026863981 -0.7294227026863981 0 0 1 1
68 408 -0.6612780787869189 -0.6612780787869189 0 0 1 1
69 414 -0.7034346000551197 -0.7034346000551197 0 0 1 1
70 420 -0.7188078244839033 -0.7188078244839033 0 0 1 1
71 426 -0.710407503152691 -0.710407503152691 0 0 1 1
72 432 -0.720685116946332 -0.720685116946332 0 0 1 1
73 438 -0.7476737116197069 -0.7476737116197069 0 0 1 1
74 444 -0.6558397489842684 -0.6558397489842684 0 0 1 1
75 450 -0.7431571461918627 -0.7431571461918627 0 0 1 1
76 456 -0.7408012016141579 -0.7408012016141579 0 0 1 1
77 462 -0.7363840898045001 -0.7363840898045001 0 0 1 1
78 468 -0.651888405538681 -0.651888405538681 0 0 1 1
79 474 -0.6035312885231643 -0.6035312885231643 0 0 1 1
80 480 -0.6769411235423075 -0.6769411235423075 0 0 1 1
81 486 -0.5993806199184485 -0.5993806199184485 0 0 1 1
82 492 -0.5488222803717779 -0.5488222803717779 0 0 1 1
83 498 -0.5745567701340341 -0.5745567701340341 0 0 1 1
84 504 -0.5436413204250199 -0.5436413204250199 0 0 1 1
85 510 -0.4097663558242913 -0.4097663558242913 0 0 1 1
86 516 -0.4653539225197821 -0.4653539225197821 0 0 1 1
87 522 -0.5602867434443407 -0.5602867434443407 0 0 1 1
88 528 -0.6135365871577859 -0.6135365871577859 0 0 1 1
89 534 -0.6750782679666311 -0.6750782679666311 0 0 1 1
90 540 -0.7714380995820309 -0.771438099582031 0 0 1 1
