% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=860056, Fri Nov 15 13:26:31 2019, <python>{}</python>
1 6 0.5113768497183203 0 0 0.5254328142019223 0.4792225096512737
2 12 0.764635418242146 0 0 0.8285722548464384 0.7705273086059828
3 18 0.5984435570309304 0 0 0.6737309196476772 0.5923404702120822
4 24 0.7773386211162158 0 0 1.0546103514771277 0.9777557457790854
5 30 0.9040002262429879 0 0 1.3658388390910592 1.1236463616117167
6 36 0.8345291779335813 0 0 1.24833037086172 0.9377986241667188
7 42 1.0551221969873088 0 0 1.6346627255311839 1.4279856187069255
8 48 1.1417727220727396 0 0 1.5648182350826767 1.2842815431236416
9 54 1.0930024513954621 0 0 1.4844349866124995 1.1008137348949185
10 60 1.1511318436037565 0 0 1.434496521511596 1.2459243494672316
11 66 0.9146414601591364 0 0 1.0071740110208167 0.9618182583558493
12 72 0.7701711393864447 0 0 0.7750805261809912 0.6795291418713602
13 78 0.8014870716171355 0 0 0.7187289067244435 0.7033524774206505
14 84 0.6909936631003952 0 0 0.5298862264531976 0.5211661253485141
15 90 0.6755245078175861 0 0 0.47413212377131697 0.5492411171762638
16 96 0.6483156473647715 0 0 0.47638171111382566 0.48025267934689087
17 102 0.8105181889541215 0 0 0.6245058856480429 0.5731730657172315
18 108 0.7436863205344065 0 0 0.5009070000328756 0.5161939271760096
19 114 0.7002319005702575 0 0 0.4361508045594073 0.5109595618063406
20 120 0.6161920426211063 0 0 0.2965932778249905 0.3755588780557381
21 126 0.6422621930270198 0 0 0.25990978465544656 0.423164290611486
22 132 0.732715436509725 0 0 0.29252991454370636 0.5268096444714755
23 138 0.7565046241860154 0 0 0.24822141764231365 0.5462738915271402
24 144 0.7856160465037375 0 0 0.24770753879535448 0.6505615720004061
25 150 0.708543468921391 0 0 0.1931187687509335 0.635084342608101
26 156 0.6326503157471317 0 0 0.14143578907623128 0.46944442756285065
27 162 0.7177714480332443 0 0 0.15227305251620912 0.5338724675159349
28 168 0.5541828234020746 0 0 0.10028638102711462 0.3630320884435484
29 174 0.6780815409189773 0 0 0.10987063189622405 0.5671147185331887
30 180 0.6216975370720828 0 0 0.08995010819343578 0.48967641195271405
31 186 0.5064755499013087 0 0 0.06197470373569684 0.3417204091567666
32 192 0.40001414856617873 0 0 0.041766622073248785 0.2570407581059102
33 198 0.4586540764736569 0 0 0.043772366737476275 0.34313284011953527
34 204 0.3886700427762156 0 0 0.03206636863648021 0.26645032081318987
35 210 0.32140892503324403 0 0 0.023100191576036447 0.20498913824346124
36 216 0.26578841808808384 0 0 0.016159793435655424 0.16049734683914274
37 222 0.2784393159763501 0 0 0.013949922448669813 0.1994377227657412
38 228 0.25195688911239295 0 0 0.010940470099653493 0.1785194242008572
39 234 0.24645587097616972 0 0 0.009116163686241987 0.18598181777259062
40 240 0.23305873025777146 0 0 0.006974290275961024 0.17092786831796986
41 246 0.21238680563401777 0 0 0.00553292886314203 0.1394810450970134
42 252 0.20029512797035892 0 0 0.004635783821536433 0.13547926675523014
43 258 0.1649943090652274 0 0 0.0031606684776088983 0.1064840664035404
44 264 0.14048883677724422 0 0 0.002295413406528506 0.08027522300366227
45 270 0.13709653837010174 0 0 0.001994818112344201 0.08202155946172894
46 276 0.11027837109656545 0 0 0.0015152897383860565 0.05914177309494992
47 282 0.12305037036600085 0 0 0.0018606489257344766 0.061822850258729176
48 288 0.08903193020372334 0 0 0.0012152486762535884 0.036130135359759286
49 294 0.10108760180095229 0 0 0.0013459053840339382 0.04325151921392612
50 300 0.08389784371699081 0 0 0.0010133283040107532 0.03297595928340399
51 306 0.06979496320676215 0 0 0.0007128250605758987 0.0268548868859869
52 312 0.07000509255083602 0 0 0.0006403519406498478 0.025000990917059446
53 318 0.0703406600628554 0 0 0.000501985985965904 0.02800770938867176
54 324 0.06113242053729997 0 0 0.00040168621072227676 0.02116169978794454
55 330 0.04869037526300793 0 0 0.0002646335188203129 0.01644444212050396
56 336 0.04291378264225668 0 0 0.00023228076817943173 0.012171609014779731
57 342 0.03358987452541079 0 0 0.00017703091099789995 0.008629633288526046
58 348 0.026784787134094584 0 0 0.00013188259839394756 0.006367193472432568
59 354 0.024975678592156225 0 0 9.947648977897671e-05 0.005741150030648563
60 360 0.018505556555145637 0 0 6.963151642337968e-05 0.003751714175559455
61 366 0.01641445300920421 0 0 5.436046274140343e-05 0.0031997442052945336
62 372 0.015264857983129812 0 0 4.440964463715191e-05 0.002930725064776376
63 378 0.014773181842827877 0 0 3.910286265535485e-05 0.0028307765665659844
64 384 0.01347282861825278 0 0 3.296454197619811e-05 0.002549494206224582
65 390 0.012454129557565306 0 0 2.906513196065514e-05 0.0019162637369017671
66 396 0.010143312517506189 0 0 1.941837420990579e-05 0.001436972205496287
67 402 0.008784293114424448 0 0 1.551790478646062e-05 0.0011156546283543109
68 408 0.008817918466044482 0 0 1.3975137611984314e-05 0.001196549607283764
69 414 0.00868456803680853 0 0 1.2531705124766789e-05 0.001121718112407951
70 420 0.0074899039997577575 0 0 9.715590950579293e-06 0.000833127467536932
71 426 0.0076274949358953415 0 0 1.0301583644188048e-05 0.0007947015107177
72 432 0.006778907826343329 0 0 8.688939008125276e-06 0.0006485280668805248
73 438 0.0051723619930822955 0 0 6.105447820354666e-06 0.000429852510998313
74 444 0.004801480321500305 0 0 5.986763919801912e-06 0.0003155055303657213
75 450 0.004368359467919943 0 0 5.576884134802419e-06 0.00026183754138550235
76 456 0.004060204649655507 0 0 5.002569478412141e-06 0.00020212763952588106
77 462 0.0032419476494543373 0 0 3.2720136190976935e-06 0.00016151793087502747
78 468 0.002578894435469561 0 0 2.4720514161525057e-06 0.00011520782906681234
79 474 0.0023930781245090215 0 0 2.0531376651210787e-06 0.00010655748732814358
80 480 0.0022245239415339593 0 0 1.7146761962942213e-06 0.00010017855946503147
81 486 0.0016010815297466572 0 0 1.1858967120387377e-06 6.489021014828973e-05
82 492 0.0013417392105956908 0 0 8.595778944424966e-07 4.593527096603437e-05
83 498 0.0010144499534974804 0 0 5.523263164275246e-07 3.0460629895202854e-05
84 504 0.0009512167028058509 0 0 4.6747827283684323e-07 2.5180356520193487e-05
85 510 0.0009702442877532937 0 0 4.067789168691443e-07 2.6066753476257028e-05
86 516 0.0009785383894869099 0 0 4.251588662367302e-07 2.4455970295051563e-05
87 522 0.0008584683096628194 0 0 3.673816751896924e-07 2.0336882713257072e-05
88 528 0.000669005097121503 0 0 2.466915946495948e-07 1.421227610576898e-05
89 534 0.0006101337621902734 0 0 2.2043470029764425e-07 1.1680983867710081e-05
90 540 0.000532563394021878 0 0 1.8098756115167922e-07 8.961270122618319e-06
91 546 0.00042412173398632535 0 0 1.4370801260472456e-07 5.657222016183761e-06
92 552 0.0004727128681001689 0 0 1.2767581596701067e-07 7.269625061589695e-06
93 558 0.00036935320876054997 0 0 9.468790163611537e-08 4.855445925263348e-06
94 564 0.0003079807889363235 0 0 7.608503086084506e-08 3.1681248373804355e-06
95 570 0.000282993921355774 0 0 7.276745787582185e-08 2.4362138528024717e-06
96 576 0.00023806940458811061 0 0 5.128579331020181e-08 2.0301651695304152e-06
97 582 0.00019764913514087258 0 0 3.647036619915094e-08 1.6425240437286603e-06
98 588 0.0001935050426359007 0 0 3.3281673301823295e-08 1.5689595468823254e-06
99 594 0.0001741867757402167 0 0 2.9639318889690678e-08 1.3144359285481755e-06
100 600 0.00020287443673908969 0 0 3.8598084789074254e-08 1.4936426466197188e-06
101 606 0.0001808512551517063 0 0 3.26383122747592e-08 1.347501714039355e-06
102 612 0.00017116986093934067 0 0 2.5405736810323358e-08 1.3129526545609875e-06
103 618 0.00012927453148747284 0 0 1.6467645774141515e-08 8.44020137033258e-07
104 624 9.80642393712683e-05 0 0 1.0271602271408514e-08 5.795637169056379e-07
105 630 0.00012351359025497723 0 0 1.2117672740753744e-08 7.195905601705457e-07
106 636 0.00011603164363034766 0 0 1.0846129867170469e-08 5.895187826473533e-07
107 642 8.611846534325521e-05 0 0 6.562488942690683e-09 4.364632703402041e-07
108 648 6.970634367259903e-05 0 0 4.868661125194965e-09 2.988409556957825e-07
109 654 6.109208447227073e-05 0 0 4.251163232884135e-09 2.1588949288403462e-07
110 660 4.60594941214952e-05 0 0 2.9276236970664422e-09 1.4063425900390255e-07
