% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=652562, Tue Nov 12 11:27:10 2019, <python>{}</python>
1 6 0.4029046955309186 1.0000250003125026 251.39356530603916 2.5139356530603916e+02 1595.391521734646 2884.287078721609   
2 12 0.4014707833849475 1.1681172829525934 251.39356530603916 1.3698501901176744e+03 2067.882165924232 8398.972667960812   
3 18 0.48590783061770226 1.5426945391162397 251.39356530603916 3.4952478580200375e+02 1556.5610269763795 5579.839226486839   
4 24 0.6153227171198588 1.8293861878138356 251.39356530603916 9.0488079300594040e+02 8365.720582346905 8398.220319809561   
5 30 0.7027452416251155 2.8759282161053346 244.63889659433 2.4463889659432999e+02 859.5824690509235 3591.872953180944   
6 36 0.946506999163026 3.334736355872094 244.63889659433 5.4449395538935266e+02 871.9319231273663 8379.82850837489   
7 42 0.7321327798601693 5.100857692091108 244.63889659433 9.9117577522445538e+02 8205.878471959262 8404.220628868105   
8 48 0.586774802916222 6.726886123140038 244.63889659433 2.8047475344471047e+02 1252.4965071459178 7798.032853363725   
9 54 0.5041609576880168 7.538282618828545 244.63889659433 3.0977201305655490e+02 1821.1871294893383 8344.512665040498   
10 60 0.4891445373066879 7.997516559017642 244.63889659433 6.0949082320234379e+02 1175.302214089269 3043.258641305966   
11 66 0.4364742862462569 9.744947009141073 244.63889659433 2.5632543678348179e+02 601.4798334371857 994.0613560608421   
12 72 0.3270855632312701 9.325254423361148 244.63889659433 2.9206480731704471e+02 565.6841210094838 772.87878495285   
13 78 0.24384013050517567 9.379178300947409 244.63889659433 3.0899182291056042e+02 485.2601236452536 653.6401808325485   
14 84 0.32104339969886436 10.259328130412898 220.56020114149706 2.2056020114149706e+02 276.3733882889349 372.95551604772083   
15 90 0.3957171707788088 14.512420189749228 142.91757202579956 1.4291757202579956e+02 449.8577813543359 1840.7830913759058   
16 96 0.5424990435075957 12.958065615536672 47.92681036301248 4.7926810363012478e+01 390.3140532869125 3978.4384053509834   
17 102 0.5982576478818856 20.65102447110464 47.92681036301248 1.3550547236395073e+02 555.1095290396896 3750.8681555406965   
18 108 0.42526365806829336 24.881811617913275 47.92681036301248 1.0970791442512980e+02 460.7417996506092 561.2277461351327   
19 114 0.35107903990660344 26.14674993448775 47.92681036301248 9.6395783450523609e+01 304.9010713691501 576.2807872286199   
20 120 0.3605391763962378 30.73687149174476 37.64586957595982 3.7645869575959821e+01 186.36289108147704 426.64855836500055   
21 126 0.3531165017066208 29.492523468050827 37.64586957595982 8.2993034804765244e+01 155.5465851114697 167.70990866561874   
22 132 0.2935776317217305 38.42839053660439 37.64586957595982 4.5229774915926548e+01 64.00827165816948 179.02298049847744   
23 138 0.2485016708616993 46.49907688500433 37.64586957595982 3.8742244573561933e+01 58.550256063023234 168.2017650276423   
24 144 0.22374384969756772 45.26864629424807 37.64586957595982 4.0726962857262230e+01 55.961323463226435 149.8548427702082   
25 150 0.287442869251297 44.03265899140533 37.64586957595982 4.6213423483684096e+01 55.03993395837766 71.09158857659968   
26 156 0.23478559251384837 58.220847422434986 37.64586957595982 3.9993309934227412e+01 80.50190712203297 130.19836276332052   
27 162 0.20370611060056712 52.1695635632207 37.64586957595982 3.8033372206539418e+01 39.697748409518475 174.06557942791218   
28 168 0.16460819253415213 55.05263513122647 37.64586957595982 3.7896727650453947e+01 42.59661661068503 67.48974000470145   
29 174 0.13041897250137577 52.325447543104715 36.283052048965764 3.6283052048965764e+01 38.52058867397123 52.228690025997764   
30 180 0.11483046882360295 51.54207479639909 35.576526256540795 3.5576526256540795e+01 36.14837838087015 40.22581324816005   
31 186 0.11665337261464724 59.433704671073315 35.576526256540795 3.5866628073758207e+01 37.46378082303304 43.5930248680023   
32 192 0.09327952001702342 61.34941581619448 35.506204534666495 3.5506204534666495e+01 37.70184295930629 40.213240540809636   
33 198 0.07969359218060033 54.386687523807794 35.506204534666495 3.5536496170187370e+01 37.36558083403335 39.81389905522421   
34 204 0.06081355336343824 62.54180134688203 35.506204534666495 3.5532794322059047e+01 35.728999670255305 36.9382940069112   
35 210 0.048453149180523285 58.139931740651434 35.47589106118719 3.5475891061187191e+01 35.7011941533976 36.3398199238102   
36 216 0.056130462754880574 49.95220006732159 35.467918086854034 3.5467918086854034e+01 35.55360581967545 35.76305984127212   
37 222 0.04396551039599372 63.27635013787458 35.44855665800547 3.5448556658005472e+01 35.64289802785071 35.79431015225629   
38 228 0.03532688603009953 57.947480822077054 35.445505424849976 3.5445505424849976e+01 35.56086518078108 35.64083340248118   
39 234 0.03335044283594757 55.77977796943478 35.44546997270757 3.5445469972707571e+01 35.46180933309379 35.528474032645754   
40 240 0.02870305323868668 76.10405953882278 35.44294807842721 3.5442948078427207e+01 35.486411190127136 35.524095334076264   
41 246 0.022951248493576142 71.66841982494118 35.44294807842721 3.5449137726530594e+01 35.48595630097277 35.52848437039655   
42 252 0.01959212061817861 71.90325895308436 35.44294807842721 3.5451272128378449e+01 35.45567673253457 35.49925166667668   
43 258 0.017892229034305953 83.49179130098554 35.44294807842721 3.5443625964186346e+01 35.44803133672909 35.46296152732838   
44 264 0.015118456563576797 90.1131062967198 35.44294807842721 3.5444649278246317e+01 35.45017986438929 35.45418444866666   
45 270 0.01357190647482334 94.24854797751809 35.44294807842721 3.5445122384662319e+01 35.44786633537723 35.44937749008288   
46 276 0.01401787887868935 102.54292838653362 35.44290203846602 3.5442902038466023e+01 35.44506135977619 35.4490203884949   
47 282 0.01047585734365908 83.89782625923216 35.44290203846602 3.5443035225774466e+01 35.44410248747033 35.44520112075977   
48 288 0.010622971706281225 94.95674461430905 35.44290203846602 3.5443018571490327e+01 35.44387346457451 35.447244942561404   
49 294 0.008401621227208722 78.52045012756099 35.44290203846602 3.5442917363689737e+01 35.44331560972815 35.444193937736046   
50 300 0.0076607449427690735 79.65993626558624 35.44286612087311 3.5442866120873113e+01 35.44306560511046 35.44337450901296   
51 306 0.0063484971968262895 82.35014250963933 35.442849373819044 3.5442849373819044e+01 35.44293047576601 35.44397835557135   
52 312 0.0049538259588576584 78.90474908510348 35.44282425963291 3.5442824259632907e+01 35.44292411093534 35.443060120145226   
53 318 0.004023960350245255 69.38604841757181 35.44282425963291 3.5442830159737269e+01 35.44293350783551 35.44299958945844   
54 324 0.0029924077035611823 56.71783110686197 35.44282425963291 3.5442824704979024e+01 35.44283773350051 35.44302564967186   
55 330 0.0026747567892447914 59.10179782079815 35.44282425963291 3.5442826463866957e+01 35.44283829577327 35.44285100143051   
56 336 0.0018946082054128507 69.81303509380336 35.44282425963291 3.5442824963228674e+01 35.442838742507135 35.442861293628816   
57 342 0.0016101162605528059 66.8506669709523 35.44282425963291 3.5442824450039048e+01 35.44282964596791 35.44283691104872   
58 348 0.0013301767149253311 57.61401408242064 35.44282425963291 3.5442825034667692e+01 35.44282671080149 35.44283213538261   
59 354 0.00106249874310976 59.27625269229162 35.44282401276615 3.5442824012766152e+01 35.44282620680998 35.442828080404155   
60 360 0.001078720316010171 66.84660606470236 35.44282388833621 3.5442823888336207e+01 35.44282490995199 35.44282685498736   
61 366 0.0009438263562290795 73.33278158403783 35.44282388833621 3.5442823938714490e+01 35.44282431337055 35.442824898768066   
62 372 0.0009580299185171273 60.2341800468189 35.44282388833621 3.5442823930240053e+01 35.4428242953743 35.44282463840204   
63 378 0.0008476443015634999 74.6083757106187 35.44282384241571 3.5442823842415713e+01 35.44282401040453 35.44282446207054   
64 384 0.0006351165663350438 74.8666724067455 35.44282384241571 3.5442823976854747e+01 35.4428246232171 35.44282507624819   
65 390 0.0005249682135782336 87.5433536999929 35.44282384241571 3.5442823858498400e+01 35.44282410381478 35.44282435478541   
66 396 0.00043579485638410164 76.21905797147835 35.442823833650934 3.5442823833650934e+01 35.44282389522227 35.44282417719214   
67 402 0.0003148088267635592 72.55204241521591 35.442823824540966 3.5442823824540966e+01 35.44282383689578 35.44282386090002   
68 408 0.00024965002671205273 66.41334176884229 35.442823824540966 3.5442823824910690e+01 35.4428238315248 35.442823851683585   
69 414 0.00020898381171841865 60.57058591755015 35.442823824540966 3.5442823824645757e+01 35.44282383106715 35.4428238450704   
70 420 0.0001827632889459823 56.70529411875653 35.442823824540966 3.5442823824789293e+01 35.44282382879128 35.44282383207608   
71 426 0.00014435117834630056 68.5659180927583 35.442823824540966 3.5442823824659001e+01 35.44282382829456 35.4428238315523   
72 432 0.00012714501755629624 66.65154351436983 35.44282382449582 3.5442823824495818e+01 35.44282382574587 35.44282382627912   
73 438 9.837319474102965e-05 69.7046541912672 35.442823824432885 3.5442823824432885e+01 35.44282382477889 35.44282382618183   
74 444 9.295938520803721e-05 78.40863358400802 35.442823824432885 3.5442823824481628e+01 35.44282382480895 35.44282382545611   
75 450 7.275952686510161e-05 92.12197166863191 35.442823824418284 3.5442823824418284e+01 35.44282382458058 35.442823825285096   
76 456 6.49717630037175e-05 115.71262735829863 35.442823824416244 3.5442823824416244e+01 35.442823824492166 35.44282382457137   
77 462 6.49422344027115e-05 91.08663621500143 35.442823824416244 3.5442823824477451e+01 35.44282382455616 35.442823824757205   
78 468 5.3744630828724915e-05 113.28037463221534 35.442823824416244 3.5442823824432701e+01 35.44282382462022 35.442823824851885   
79 474 4.416692798079173e-05 134.37379018238872 35.442823824412095 3.5442823824412095e+01 35.4428238244432 35.442823824709635   
80 480 3.7285875862873575e-05 111.08449374442635 35.442823824412095 3.5442823824419612e+01 35.44282382442768 35.4428238244731   
81 486 2.7661181737778142e-05 126.10871386458557 35.44282382441159 3.5442823824411590e+01 35.442823824419776 35.442823824435926   
82 492 2.3637787296449467e-05 136.61717066460776 35.44282382441138 3.5442823824411377e+01 35.442823824413864 35.44282382444176   
83 498 1.908677910313563e-05 119.63115913732119 35.44282382441088 3.5442823824410880e+01 35.442823824414084 35.44282382442698   
84 504 1.4501412261775044e-05 104.20468056758106 35.44282382441054 3.5442823824410539e+01 35.44282382441218 35.44282382441997   
85 510 1.5079818997977193e-05 109.530950057419 35.44282382441054 3.5442823824410887e+01 35.44282382441188 35.442823824415555   
86 516 1.3846446329989162e-05 102.57380835845039 35.442823824410326 3.5442823824410326e+01 35.44282382441189 35.44282382441532   
